win_path,file_id,start_ms,end_ms,tx,rx,env
processed_10s_2ch\C_A_3__t1752159784255.npy,C_A_3,1752159784255,1752159794255,C,A,3
processed_10s_2ch\C_A_3__t1752159789255.npy,C_A_3,1752159789255,1752159799255,C,A,3
processed_10s_2ch\C_A_3__t1752159794255.npy,C_A_3,1752159794255,1752159804255,C,A,3
processed_10s_2ch\C_A_3__t1752159799255.npy,C_A_3,1752159799255,1752159809255,C,A,3
processed_10s_2ch\C_A_3__t1752159804255.npy,C_A_3,1752159804255,1752159814255,C,A,3
processed_10s_2ch\C_A_3__t1752159809255.npy,C_A_3,1752159809255,1752159819255,C,A,3
processed_10s_2ch\C_A_3__t1752159814255.npy,C_A_3,1752159814255,1752159824255,C,A,3
processed_10s_2ch\C_A_3__t1752159819255.npy,C_A_3,1752159819255,1752159829255,C,A,3
processed_10s_2ch\C_A_3__t1752159824255.npy,C_A_3,1752159824255,1752159834255,C,A,3
processed_10s_2ch\C_A_3__t1752159829255.npy,C_A_3,1752159829255,1752159839255,C,A,3
processed_10s_2ch\C_A_3__t1752159834255.npy,C_A_3,1752159834255,1752159844255,C,A,3
processed_10s_2ch\C_A_3__t1752159839255.npy,C_A_3,1752159839255,1752159849255,C,A,3
processed_10s_2ch\C_A_3__t1752159844255.npy,C_A_3,1752159844255,1752159854255,C,A,3
processed_10s_2ch\C_A_3__t1752159849255.npy,C_A_3,1752159849255,1752159859255,C,A,3
processed_10s_2ch\C_A_3__t1752159854255.npy,C_A_3,1752159854255,1752159864255,C,A,3
processed_10s_2ch\C_A_3__t1752159859255.npy,C_A_3,1752159859255,1752159869255,C,A,3
processed_10s_2ch\C_A_3__t1752159864255.npy,C_A_3,1752159864255,1752159874255,C,A,3
processed_10s_2ch\C_A_3__t1752159869255.npy,C_A_3,1752159869255,1752159879255,C,A,3
processed_10s_2ch\C_A_3__t1752159874255.npy,C_A_3,1752159874255,1752159884255,C,A,3
processed_10s_2ch\C_A_3__t1752159879255.npy,C_A_3,1752159879255,1752159889255,C,A,3
processed_10s_2ch\C_A_3__t1752159884255.npy,C_A_3,1752159884255,1752159894255,C,A,3
processed_10s_2ch\C_A_3__t1752159889255.npy,C_A_3,1752159889255,1752159899255,C,A,3
processed_10s_2ch\C_A_3__t1752159894255.npy,C_A_3,1752159894255,1752159904255,C,A,3
processed_10s_2ch\C_A_3__t1752159899255.npy,C_A_3,1752159899255,1752159909255,C,A,3
processed_10s_2ch\C_A_3__t1752159904255.npy,C_A_3,1752159904255,1752159914255,C,A,3
processed_10s_2ch\C_A_3__t1752159909255.npy,C_A_3,1752159909255,1752159919255,C,A,3
processed_10s_2ch\C_A_3__t1752159914255.npy,C_A_3,1752159914255,1752159924255,C,A,3
processed_10s_2ch\C_A_3__t1752159919255.npy,C_A_3,1752159919255,1752159929255,C,A,3
processed_10s_2ch\C_A_3__t1752159924255.npy,C_A_3,1752159924255,1752159934255,C,A,3
processed_10s_2ch\C_A_3__t1752159929255.npy,C_A_3,1752159929255,1752159939255,C,A,3
processed_10s_2ch\C_A_3__t1752159934255.npy,C_A_3,1752159934255,1752159944255,C,A,3
processed_10s_2ch\C_A_3__t1752159939255.npy,C_A_3,1752159939255,1752159949255,C,A,3
processed_10s_2ch\C_A_3__t1752159944255.npy,C_A_3,1752159944255,1752159954255,C,A,3
processed_10s_2ch\C_A_3__t1752159949255.npy,C_A_3,1752159949255,1752159959255,C,A,3
processed_10s_2ch\C_A_3__t1752159954255.npy,C_A_3,1752159954255,1752159964255,C,A,3
processed_10s_2ch\C_A_3__t1752159959255.npy,C_A_3,1752159959255,1752159969255,C,A,3
processed_10s_2ch\C_A_3__t1752159964255.npy,C_A_3,1752159964255,1752159974255,C,A,3
processed_10s_2ch\C_A_3__t1752159969255.npy,C_A_3,1752159969255,1752159979255,C,A,3
processed_10s_2ch\C_A_3__t1752159974255.npy,C_A_3,1752159974255,1752159984255,C,A,3
processed_10s_2ch\C_A_3__t1752159979255.npy,C_A_3,1752159979255,1752159989255,C,A,3
processed_10s_2ch\C_A_3__t1752159984255.npy,C_A_3,1752159984255,1752159994255,C,A,3
processed_10s_2ch\C_A_3__t1752159989255.npy,C_A_3,1752159989255,1752159999255,C,A,3
processed_10s_2ch\C_A_3__t1752159994255.npy,C_A_3,1752159994255,1752160004255,C,A,3
processed_10s_2ch\C_A_3__t1752159999255.npy,C_A_3,1752159999255,1752160009255,C,A,3
processed_10s_2ch\C_A_3__t1752160004255.npy,C_A_3,1752160004255,1752160014255,C,A,3
processed_10s_2ch\C_A_3__t1752160009255.npy,C_A_3,1752160009255,1752160019255,C,A,3
processed_10s_2ch\C_A_3__t1752160014255.npy,C_A_3,1752160014255,1752160024255,C,A,3
processed_10s_2ch\C_A_3__t1752160019255.npy,C_A_3,1752160019255,1752160029255,C,A,3
processed_10s_2ch\C_A_3__t1752160024255.npy,C_A_3,1752160024255,1752160034255,C,A,3
processed_10s_2ch\C_A_3__t1752160029255.npy,C_A_3,1752160029255,1752160039255,C,A,3
processed_10s_2ch\C_A_3__t1752160034255.npy,C_A_3,1752160034255,1752160044255,C,A,3
processed_10s_2ch\C_A_3__t1752160039255.npy,C_A_3,1752160039255,1752160049255,C,A,3
processed_10s_2ch\C_A_3__t1752160044255.npy,C_A_3,1752160044255,1752160054255,C,A,3
processed_10s_2ch\C_A_3__t1752160049255.npy,C_A_3,1752160049255,1752160059255,C,A,3
processed_10s_2ch\C_A_3__t1752160054255.npy,C_A_3,1752160054255,1752160064255,C,A,3
processed_10s_2ch\C_A_3__t1752160059255.npy,C_A_3,1752160059255,1752160069255,C,A,3
processed_10s_2ch\C_A_3__t1752160064255.npy,C_A_3,1752160064255,1752160074255,C,A,3
processed_10s_2ch\C_A_3__t1752160069255.npy,C_A_3,1752160069255,1752160079255,C,A,3
processed_10s_2ch\C_A_3__t1752160074255.npy,C_A_3,1752160074255,1752160084255,C,A,3
processed_10s_2ch\C_A_3__t1752160079255.npy,C_A_3,1752160079255,1752160089255,C,A,3
processed_10s_2ch\C_A_3__t1752160084255.npy,C_A_3,1752160084255,1752160094255,C,A,3
processed_10s_2ch\C_A_3__t1752160089255.npy,C_A_3,1752160089255,1752160099255,C,A,3
processed_10s_2ch\C_A_3__t1752160094255.npy,C_A_3,1752160094255,1752160104255,C,A,3
processed_10s_2ch\C_A_3__t1752160099255.npy,C_A_3,1752160099255,1752160109255,C,A,3
processed_10s_2ch\C_A_3__t1752160104255.npy,C_A_3,1752160104255,1752160114255,C,A,3
processed_10s_2ch\C_A_3__t1752160109255.npy,C_A_3,1752160109255,1752160119255,C,A,3
processed_10s_2ch\C_A_3__t1752160114255.npy,C_A_3,1752160114255,1752160124255,C,A,3
processed_10s_2ch\C_A_3__t1752160119255.npy,C_A_3,1752160119255,1752160129255,C,A,3
processed_10s_2ch\C_A_3__t1752160124255.npy,C_A_3,1752160124255,1752160134255,C,A,3
processed_10s_2ch\C_A_3__t1752160129255.npy,C_A_3,1752160129255,1752160139255,C,A,3
processed_10s_2ch\C_A_3__t1752160134255.npy,C_A_3,1752160134255,1752160144255,C,A,3
processed_10s_2ch\C_A_3__t1752160139255.npy,C_A_3,1752160139255,1752160149255,C,A,3
processed_10s_2ch\C_A_3__t1752160144255.npy,C_A_3,1752160144255,1752160154255,C,A,3
processed_10s_2ch\C_A_3__t1752160149255.npy,C_A_3,1752160149255,1752160159255,C,A,3
processed_10s_2ch\C_A_3__t1752160154255.npy,C_A_3,1752160154255,1752160164255,C,A,3
processed_10s_2ch\C_A_3__t1752160159255.npy,C_A_3,1752160159255,1752160169255,C,A,3
processed_10s_2ch\C_A_3__t1752160164255.npy,C_A_3,1752160164255,1752160174255,C,A,3
processed_10s_2ch\C_A_3__t1752160169255.npy,C_A_3,1752160169255,1752160179255,C,A,3
processed_10s_2ch\C_A_3__t1752160174255.npy,C_A_3,1752160174255,1752160184255,C,A,3
processed_10s_2ch\C_A_3__t1752160179255.npy,C_A_3,1752160179255,1752160189255,C,A,3
processed_10s_2ch\C_A_3__t1752160184255.npy,C_A_3,1752160184255,1752160194255,C,A,3
processed_10s_2ch\C_A_3__t1752160189255.npy,C_A_3,1752160189255,1752160199255,C,A,3
processed_10s_2ch\C_A_3__t1752160194255.npy,C_A_3,1752160194255,1752160204255,C,A,3
processed_10s_2ch\C_A_3__t1752160199255.npy,C_A_3,1752160199255,1752160209255,C,A,3
processed_10s_2ch\C_A_3__t1752160204255.npy,C_A_3,1752160204255,1752160214255,C,A,3
processed_10s_2ch\C_A_3__t1752160209255.npy,C_A_3,1752160209255,1752160219255,C,A,3
processed_10s_2ch\C_A_3__t1752160214255.npy,C_A_3,1752160214255,1752160224255,C,A,3
processed_10s_2ch\C_A_3__t1752160219255.npy,C_A_3,1752160219255,1752160229255,C,A,3
processed_10s_2ch\C_A_3__t1752160224255.npy,C_A_3,1752160224255,1752160234255,C,A,3
processed_10s_2ch\C_A_3__t1752160229255.npy,C_A_3,1752160229255,1752160239255,C,A,3
processed_10s_2ch\C_A_3__t1752160234255.npy,C_A_3,1752160234255,1752160244255,C,A,3
processed_10s_2ch\C_A_3__t1752160239255.npy,C_A_3,1752160239255,1752160249255,C,A,3
processed_10s_2ch\C_A_3__t1752160244255.npy,C_A_3,1752160244255,1752160254255,C,A,3
processed_10s_2ch\C_A_3__t1752160249255.npy,C_A_3,1752160249255,1752160259255,C,A,3
processed_10s_2ch\C_A_3__t1752160254255.npy,C_A_3,1752160254255,1752160264255,C,A,3
processed_10s_2ch\C_A_3__t1752160259255.npy,C_A_3,1752160259255,1752160269255,C,A,3
processed_10s_2ch\C_A_3__t1752160264255.npy,C_A_3,1752160264255,1752160274255,C,A,3
processed_10s_2ch\C_A_3__t1752160269255.npy,C_A_3,1752160269255,1752160279255,C,A,3
processed_10s_2ch\C_A_3__t1752160274255.npy,C_A_3,1752160274255,1752160284255,C,A,3
processed_10s_2ch\C_A_3__t1752160279255.npy,C_A_3,1752160279255,1752160289255,C,A,3
processed_10s_2ch\C_A_3__t1752160284255.npy,C_A_3,1752160284255,1752160294255,C,A,3
processed_10s_2ch\C_A_3__t1752160289255.npy,C_A_3,1752160289255,1752160299255,C,A,3
processed_10s_2ch\C_A_3__t1752160294255.npy,C_A_3,1752160294255,1752160304255,C,A,3
processed_10s_2ch\C_A_3__t1752160299255.npy,C_A_3,1752160299255,1752160309255,C,A,3
processed_10s_2ch\C_A_3__t1752160304255.npy,C_A_3,1752160304255,1752160314255,C,A,3
processed_10s_2ch\C_A_3__t1752160309255.npy,C_A_3,1752160309255,1752160319255,C,A,3
processed_10s_2ch\C_A_3__t1752160314255.npy,C_A_3,1752160314255,1752160324255,C,A,3
processed_10s_2ch\C_A_3__t1752160319255.npy,C_A_3,1752160319255,1752160329255,C,A,3
processed_10s_2ch\C_A_3__t1752160324255.npy,C_A_3,1752160324255,1752160334255,C,A,3
processed_10s_2ch\C_A_3__t1752160329255.npy,C_A_3,1752160329255,1752160339255,C,A,3
processed_10s_2ch\C_A_3__t1752160334255.npy,C_A_3,1752160334255,1752160344255,C,A,3
processed_10s_2ch\C_A_3__t1752160339255.npy,C_A_3,1752160339255,1752160349255,C,A,3
processed_10s_2ch\C_A_3__t1752160344255.npy,C_A_3,1752160344255,1752160354255,C,A,3
processed_10s_2ch\C_A_3__t1752160349255.npy,C_A_3,1752160349255,1752160359255,C,A,3
processed_10s_2ch\C_A_3__t1752160354255.npy,C_A_3,1752160354255,1752160364255,C,A,3
processed_10s_2ch\C_A_3__t1752160359255.npy,C_A_3,1752160359255,1752160369255,C,A,3
processed_10s_2ch\C_A_3__t1752160364255.npy,C_A_3,1752160364255,1752160374255,C,A,3
processed_10s_2ch\C_A_3__t1752160369255.npy,C_A_3,1752160369255,1752160379255,C,A,3
processed_10s_2ch\C_A_3__t1752160374255.npy,C_A_3,1752160374255,1752160384255,C,A,3
processed_10s_2ch\C_A_3__t1752160379255.npy,C_A_3,1752160379255,1752160389255,C,A,3
processed_10s_2ch\C_A_3__t1752160384255.npy,C_A_3,1752160384255,1752160394255,C,A,3
processed_10s_2ch\C_A_3__t1752160389255.npy,C_A_3,1752160389255,1752160399255,C,A,3
processed_10s_2ch\C_A_3__t1752160394255.npy,C_A_3,1752160394255,1752160404255,C,A,3
processed_10s_2ch\C_A_3__t1752160399255.npy,C_A_3,1752160399255,1752160409255,C,A,3
processed_10s_2ch\C_A_3__t1752160404255.npy,C_A_3,1752160404255,1752160414255,C,A,3
processed_10s_2ch\C_A_3__t1752160409255.npy,C_A_3,1752160409255,1752160419255,C,A,3
processed_10s_2ch\C_A_3__t1752160414255.npy,C_A_3,1752160414255,1752160424255,C,A,3
processed_10s_2ch\C_A_3__t1752160419255.npy,C_A_3,1752160419255,1752160429255,C,A,3
processed_10s_2ch\C_A_3__t1752160424255.npy,C_A_3,1752160424255,1752160434255,C,A,3
processed_10s_2ch\C_A_3__t1752160429255.npy,C_A_3,1752160429255,1752160439255,C,A,3
processed_10s_2ch\C_A_3__t1752160434255.npy,C_A_3,1752160434255,1752160444255,C,A,3
processed_10s_2ch\C_A_3__t1752160439255.npy,C_A_3,1752160439255,1752160449255,C,A,3
processed_10s_2ch\C_A_3__t1752160444255.npy,C_A_3,1752160444255,1752160454255,C,A,3
processed_10s_2ch\C_A_3__t1752160449255.npy,C_A_3,1752160449255,1752160459255,C,A,3
processed_10s_2ch\C_A_3__t1752160454255.npy,C_A_3,1752160454255,1752160464255,C,A,3
processed_10s_2ch\C_A_3__t1752160459255.npy,C_A_3,1752160459255,1752160469255,C,A,3
processed_10s_2ch\C_A_3__t1752160464255.npy,C_A_3,1752160464255,1752160474255,C,A,3
processed_10s_2ch\C_A_3__t1752160469255.npy,C_A_3,1752160469255,1752160479255,C,A,3
processed_10s_2ch\C_A_3__t1752160474255.npy,C_A_3,1752160474255,1752160484255,C,A,3
processed_10s_2ch\C_A_3__t1752160479255.npy,C_A_3,1752160479255,1752160489255,C,A,3
processed_10s_2ch\C_A_3__t1752160484255.npy,C_A_3,1752160484255,1752160494255,C,A,3
processed_10s_2ch\C_A_3__t1752160489255.npy,C_A_3,1752160489255,1752160499255,C,A,3
processed_10s_2ch\C_A_3__t1752160494255.npy,C_A_3,1752160494255,1752160504255,C,A,3
processed_10s_2ch\C_A_3__t1752160499255.npy,C_A_3,1752160499255,1752160509255,C,A,3
processed_10s_2ch\C_A_3__t1752160504255.npy,C_A_3,1752160504255,1752160514255,C,A,3
processed_10s_2ch\C_A_3__t1752160509255.npy,C_A_3,1752160509255,1752160519255,C,A,3
processed_10s_2ch\C_A_3__t1752160514255.npy,C_A_3,1752160514255,1752160524255,C,A,3
processed_10s_2ch\C_A_3__t1752160519255.npy,C_A_3,1752160519255,1752160529255,C,A,3
processed_10s_2ch\C_A_3__t1752160524255.npy,C_A_3,1752160524255,1752160534255,C,A,3
processed_10s_2ch\C_A_3__t1752160529255.npy,C_A_3,1752160529255,1752160539255,C,A,3
processed_10s_2ch\C_A_3__t1752160534255.npy,C_A_3,1752160534255,1752160544255,C,A,3
processed_10s_2ch\C_A_3__t1752160539255.npy,C_A_3,1752160539255,1752160549255,C,A,3
processed_10s_2ch\C_A_3__t1752160544255.npy,C_A_3,1752160544255,1752160554255,C,A,3
processed_10s_2ch\C_A_3__t1752160549255.npy,C_A_3,1752160549255,1752160559255,C,A,3
processed_10s_2ch\C_A_3__t1752160554255.npy,C_A_3,1752160554255,1752160564255,C,A,3
processed_10s_2ch\C_A_3__t1752160559255.npy,C_A_3,1752160559255,1752160569255,C,A,3
processed_10s_2ch\C_A_3__t1752160564255.npy,C_A_3,1752160564255,1752160574255,C,A,3
processed_10s_2ch\C_A_3__t1752160569255.npy,C_A_3,1752160569255,1752160579255,C,A,3
processed_10s_2ch\C_A_3__t1752160574255.npy,C_A_3,1752160574255,1752160584255,C,A,3
processed_10s_2ch\C_A_3__t1752160579255.npy,C_A_3,1752160579255,1752160589255,C,A,3
processed_10s_2ch\C_A_3__t1752160584255.npy,C_A_3,1752160584255,1752160594255,C,A,3
processed_10s_2ch\C_A_3__t1752160589255.npy,C_A_3,1752160589255,1752160599255,C,A,3
processed_10s_2ch\C_A_3__t1752160594255.npy,C_A_3,1752160594255,1752160604255,C,A,3
processed_10s_2ch\C_A_3__t1752160599255.npy,C_A_3,1752160599255,1752160609255,C,A,3
processed_10s_2ch\C_A_3__t1752160604255.npy,C_A_3,1752160604255,1752160614255,C,A,3
processed_10s_2ch\C_A_3__t1752160609255.npy,C_A_3,1752160609255,1752160619255,C,A,3
processed_10s_2ch\C_A_3__t1752160614255.npy,C_A_3,1752160614255,1752160624255,C,A,3
processed_10s_2ch\C_A_3__t1752160619255.npy,C_A_3,1752160619255,1752160629255,C,A,3
processed_10s_2ch\C_A_3__t1752160624255.npy,C_A_3,1752160624255,1752160634255,C,A,3
processed_10s_2ch\C_A_3__t1752160629255.npy,C_A_3,1752160629255,1752160639255,C,A,3
processed_10s_2ch\C_A_3__t1752160634255.npy,C_A_3,1752160634255,1752160644255,C,A,3
processed_10s_2ch\C_A_3__t1752160639255.npy,C_A_3,1752160639255,1752160649255,C,A,3
processed_10s_2ch\C_A_3__t1752160644255.npy,C_A_3,1752160644255,1752160654255,C,A,3
processed_10s_2ch\C_A_3__t1752160649255.npy,C_A_3,1752160649255,1752160659255,C,A,3
processed_10s_2ch\C_A_3__t1752160654255.npy,C_A_3,1752160654255,1752160664255,C,A,3
processed_10s_2ch\C_A_3__t1752160659255.npy,C_A_3,1752160659255,1752160669255,C,A,3
processed_10s_2ch\C_A_3__t1752160664255.npy,C_A_3,1752160664255,1752160674255,C,A,3
processed_10s_2ch\C_A_3__t1752160669255.npy,C_A_3,1752160669255,1752160679255,C,A,3
processed_10s_2ch\C_A_3__t1752160674255.npy,C_A_3,1752160674255,1752160684255,C,A,3
processed_10s_2ch\C_A_3__t1752160679255.npy,C_A_3,1752160679255,1752160689255,C,A,3
processed_10s_2ch\C_A_3__t1752160684255.npy,C_A_3,1752160684255,1752160694255,C,A,3
processed_10s_2ch\C_A_3__t1752160689255.npy,C_A_3,1752160689255,1752160699255,C,A,3
processed_10s_2ch\C_A_3__t1752160694255.npy,C_A_3,1752160694255,1752160704255,C,A,3
processed_10s_2ch\C_A_3__t1752160699255.npy,C_A_3,1752160699255,1752160709255,C,A,3
processed_10s_2ch\C_A_3__t1752160704255.npy,C_A_3,1752160704255,1752160714255,C,A,3
processed_10s_2ch\C_A_3__t1752160709255.npy,C_A_3,1752160709255,1752160719255,C,A,3
processed_10s_2ch\C_A_3__t1752160714255.npy,C_A_3,1752160714255,1752160724255,C,A,3
processed_10s_2ch\C_A_3__t1752160719255.npy,C_A_3,1752160719255,1752160729255,C,A,3
processed_10s_2ch\C_A_3__t1752160724255.npy,C_A_3,1752160724255,1752160734255,C,A,3
processed_10s_2ch\C_A_3__t1752160729255.npy,C_A_3,1752160729255,1752160739255,C,A,3
processed_10s_2ch\C_A_3__t1752160734255.npy,C_A_3,1752160734255,1752160744255,C,A,3
processed_10s_2ch\C_A_3__t1752160739255.npy,C_A_3,1752160739255,1752160749255,C,A,3
processed_10s_2ch\C_A_3__t1752160744255.npy,C_A_3,1752160744255,1752160754255,C,A,3
processed_10s_2ch\C_A_3__t1752160749255.npy,C_A_3,1752160749255,1752160759255,C,A,3
processed_10s_2ch\C_A_3__t1752160754255.npy,C_A_3,1752160754255,1752160764255,C,A,3
processed_10s_2ch\C_A_3__t1752160759255.npy,C_A_3,1752160759255,1752160769255,C,A,3
processed_10s_2ch\C_A_3__t1752160764255.npy,C_A_3,1752160764255,1752160774255,C,A,3
processed_10s_2ch\C_A_3__t1752160769255.npy,C_A_3,1752160769255,1752160779255,C,A,3
processed_10s_2ch\C_A_3__t1752160774255.npy,C_A_3,1752160774255,1752160784255,C,A,3
processed_10s_2ch\C_A_3__t1752160779255.npy,C_A_3,1752160779255,1752160789255,C,A,3
processed_10s_2ch\C_A_3__t1752160784255.npy,C_A_3,1752160784255,1752160794255,C,A,3
processed_10s_2ch\C_A_3__t1752160789255.npy,C_A_3,1752160789255,1752160799255,C,A,3
processed_10s_2ch\C_A_3__t1752160794255.npy,C_A_3,1752160794255,1752160804255,C,A,3
processed_10s_2ch\C_A_3__t1752160799255.npy,C_A_3,1752160799255,1752160809255,C,A,3
processed_10s_2ch\C_A_3__t1752160804255.npy,C_A_3,1752160804255,1752160814255,C,A,3
processed_10s_2ch\C_A_3__t1752160809255.npy,C_A_3,1752160809255,1752160819255,C,A,3
processed_10s_2ch\C_A_3__t1752160814255.npy,C_A_3,1752160814255,1752160824255,C,A,3
processed_10s_2ch\C_A_3__t1752160819255.npy,C_A_3,1752160819255,1752160829255,C,A,3
processed_10s_2ch\C_A_3__t1752160824255.npy,C_A_3,1752160824255,1752160834255,C,A,3
processed_10s_2ch\C_A_3__t1752160829255.npy,C_A_3,1752160829255,1752160839255,C,A,3
processed_10s_2ch\C_A_3__t1752160834255.npy,C_A_3,1752160834255,1752160844255,C,A,3
processed_10s_2ch\C_A_3__t1752160839255.npy,C_A_3,1752160839255,1752160849255,C,A,3
processed_10s_2ch\C_A_3__t1752160844255.npy,C_A_3,1752160844255,1752160854255,C,A,3
processed_10s_2ch\C_A_3__t1752160849255.npy,C_A_3,1752160849255,1752160859255,C,A,3
processed_10s_2ch\C_A_3__t1752160854255.npy,C_A_3,1752160854255,1752160864255,C,A,3
processed_10s_2ch\C_A_3__t1752160859255.npy,C_A_3,1752160859255,1752160869255,C,A,3
processed_10s_2ch\C_A_3__t1752160864255.npy,C_A_3,1752160864255,1752160874255,C,A,3
processed_10s_2ch\C_A_3__t1752160869255.npy,C_A_3,1752160869255,1752160879255,C,A,3
processed_10s_2ch\C_A_3__t1752160874255.npy,C_A_3,1752160874255,1752160884255,C,A,3
processed_10s_2ch\C_A_3__t1752160879255.npy,C_A_3,1752160879255,1752160889255,C,A,3
processed_10s_2ch\C_A_3__t1752160884255.npy,C_A_3,1752160884255,1752160894255,C,A,3
processed_10s_2ch\C_A_3__t1752160889255.npy,C_A_3,1752160889255,1752160899255,C,A,3
processed_10s_2ch\C_A_3__t1752160894255.npy,C_A_3,1752160894255,1752160904255,C,A,3
processed_10s_2ch\C_A_3__t1752160899255.npy,C_A_3,1752160899255,1752160909255,C,A,3
processed_10s_2ch\C_A_3__t1752160904255.npy,C_A_3,1752160904255,1752160914255,C,A,3
processed_10s_2ch\C_A_3__t1752160909255.npy,C_A_3,1752160909255,1752160919255,C,A,3
processed_10s_2ch\C_A_3__t1752160914255.npy,C_A_3,1752160914255,1752160924255,C,A,3
processed_10s_2ch\C_A_3__t1752160919255.npy,C_A_3,1752160919255,1752160929255,C,A,3
processed_10s_2ch\C_A_3__t1752160924255.npy,C_A_3,1752160924255,1752160934255,C,A,3
processed_10s_2ch\C_A_3__t1752160929255.npy,C_A_3,1752160929255,1752160939255,C,A,3
processed_10s_2ch\C_A_3__t1752160934255.npy,C_A_3,1752160934255,1752160944255,C,A,3
processed_10s_2ch\C_A_3__t1752160939255.npy,C_A_3,1752160939255,1752160949255,C,A,3
processed_10s_2ch\C_A_3__t1752160944255.npy,C_A_3,1752160944255,1752160954255,C,A,3
processed_10s_2ch\C_A_3__t1752160949255.npy,C_A_3,1752160949255,1752160959255,C,A,3
processed_10s_2ch\C_A_3__t1752160954255.npy,C_A_3,1752160954255,1752160964255,C,A,3
processed_10s_2ch\C_A_3__t1752160959255.npy,C_A_3,1752160959255,1752160969255,C,A,3
processed_10s_2ch\C_A_3__t1752160964255.npy,C_A_3,1752160964255,1752160974255,C,A,3
processed_10s_2ch\C_A_3__t1752160969255.npy,C_A_3,1752160969255,1752160979255,C,A,3
processed_10s_2ch\C_A_3__t1752160974255.npy,C_A_3,1752160974255,1752160984255,C,A,3
processed_10s_2ch\C_A_3__t1752160979255.npy,C_A_3,1752160979255,1752160989255,C,A,3
processed_10s_2ch\C_A_3__t1752160984255.npy,C_A_3,1752160984255,1752160994255,C,A,3
processed_10s_2ch\C_A_3__t1752160989255.npy,C_A_3,1752160989255,1752160999255,C,A,3
processed_10s_2ch\C_A_3__t1752160994255.npy,C_A_3,1752160994255,1752161004255,C,A,3
processed_10s_2ch\C_A_3__t1752160999255.npy,C_A_3,1752160999255,1752161009255,C,A,3
processed_10s_2ch\C_A_3__t1752161004255.npy,C_A_3,1752161004255,1752161014255,C,A,3
processed_10s_2ch\C_A_3__t1752161009255.npy,C_A_3,1752161009255,1752161019255,C,A,3
processed_10s_2ch\C_A_3__t1752161014255.npy,C_A_3,1752161014255,1752161024255,C,A,3
processed_10s_2ch\C_A_3__t1752161019255.npy,C_A_3,1752161019255,1752161029255,C,A,3
processed_10s_2ch\C_A_3__t1752161024255.npy,C_A_3,1752161024255,1752161034255,C,A,3
processed_10s_2ch\C_A_3__t1752161029255.npy,C_A_3,1752161029255,1752161039255,C,A,3
processed_10s_2ch\C_A_3__t1752161034255.npy,C_A_3,1752161034255,1752161044255,C,A,3
processed_10s_2ch\C_A_3__t1752161039255.npy,C_A_3,1752161039255,1752161049255,C,A,3
processed_10s_2ch\C_A_3__t1752161044255.npy,C_A_3,1752161044255,1752161054255,C,A,3
processed_10s_2ch\C_A_3__t1752161049255.npy,C_A_3,1752161049255,1752161059255,C,A,3
processed_10s_2ch\C_A_3__t1752161054255.npy,C_A_3,1752161054255,1752161064255,C,A,3
processed_10s_2ch\C_A_3__t1752161059255.npy,C_A_3,1752161059255,1752161069255,C,A,3
processed_10s_2ch\C_A_3__t1752161064255.npy,C_A_3,1752161064255,1752161074255,C,A,3
