/home/server/WSN-Projects/riot-exercises/RIOT/dist/tools/pyterm/pyterm -p "/dev/ttyACM0" -b "115200" -ln "/tmp/pyterm-server" -rn "2025-07-10_16.24.59-pkt_logger-feather-nrf52840-sense"  
2025-07-10 16:24:59,423 # Connect to serial port /dev/ttyACM0
Welcome to pyterm!
Type '/exit' to exit.
2025-07-10 16:25:00,428 # shell: command not found: r
> 2025-07-10 16:25:00,429 # 
> 2025-07-10 16:25:09,445 # main(): This is Rr
2025-07-10 16:25:09,446 # shell: command not found: main():
> 2025-07-10 16:25:09,446 # 
> 2025-07-10 16:25:09,446 # status
2025-07-10 16:25:09,447 # Targets (0):
2025-07-10 16:25:09,447 # Sender running: false
2025-07-10 16:54:47,305 # -70,92
2025-07-10 16:54:47,404 # -70,92
2025-07-10 16:54:47,505 # -71,88
2025-07-10 16:54:47,606 # -71,88
2025-07-10 16:54:47,705 # -71,88
2025-07-10 16:54:47,806 # -70,92
2025-07-10 16:54:47,907 # -71,88
2025-07-10 16:54:48,009 # -72,84
2025-07-10 16:54:48,108 # -71,88
2025-07-10 16:54:48,111 # -71,88
2025-07-10 16:54:48,208 # -71,88
2025-07-10 16:54:48,311 # -71,88
2025-07-10 16:54:48,410 # -72,84
2025-07-10 16:54:48,510 # -71,88
2025-07-10 16:54:48,610 # -71,88
2025-07-10 16:54:48,712 # -71,88
2025-07-10 16:54:48,814 # -71,88
2025-07-10 16:54:48,913 # -72,84
2025-07-10 16:54:49,013 # -72,84
2025-07-10 16:54:49,121 # -72,84
2025-07-10 16:54:49,214 # -72,84
2025-07-10 16:54:49,315 # -72,84
2025-07-10 16:54:49,423 # -72,84
2025-07-10 16:54:49,517 # -72,84
2025-07-10 16:54:49,617 # -72,84
2025-07-10 16:54:49,719 # -72,84
2025-07-10 16:54:49,817 # -71,88
2025-07-10 16:54:49,920 # -71,88
2025-07-10 16:54:50,019 # -71,88
2025-07-10 16:54:50,119 # -71,88
2025-07-10 16:54:50,221 # -70,92
2025-07-10 16:54:50,322 # -70,92
2025-07-10 16:54:50,428 # -71,88
2025-07-10 16:54:50,522 # -71,88
2025-07-10 16:54:50,622 # -71,88
2025-07-10 16:54:50,723 # -71,88
2025-07-10 16:54:50,824 # -71,88
2025-07-10 16:54:50,829 # -71,88
2025-07-10 16:54:50,924 # -71,88
2025-07-10 16:54:51,025 # -70,92
2025-07-10 16:54:51,032 # -70,92
2025-07-10 16:54:51,130 # -70,92
2025-07-10 16:54:51,227 # -70,92
2025-07-10 16:54:51,326 # -70,92
2025-07-10 16:54:51,428 # -70,92
2025-07-10 16:54:51,527 # -70,92
2025-07-10 16:54:51,627 # -71,88
2025-07-10 16:54:51,730 # -71,88
2025-07-10 16:54:51,829 # -72,84
2025-07-10 16:54:51,932 # -72,84
2025-07-10 16:54:52,030 # -72,84
2025-07-10 16:54:52,131 # -72,84
2025-07-10 16:54:52,238 # -73,80
2025-07-10 16:54:52,332 # -72,84
2025-07-10 16:54:52,432 # -72,84
2025-07-10 16:54:52,534 # -72,84
2025-07-10 16:54:52,634 # -72,84
2025-07-10 16:54:52,736 # -73,80
2025-07-10 16:54:52,836 # -72,84
2025-07-10 16:54:52,935 # -73,80
2025-07-10 16:54:53,035 # -72,84
2025-07-10 16:54:53,136 # -73,80
2025-07-10 16:54:53,238 # -73,80
2025-07-10 16:54:53,338 # -73,80
2025-07-10 16:54:53,440 # -73,80
2025-07-10 16:54:53,540 # -73,80
2025-07-10 16:54:53,640 # -73,80
2025-07-10 16:54:53,741 # -73,80
2025-07-10 16:54:53,842 # -73,80
2025-07-10 16:54:53,942 # -73,80
2025-07-10 16:54:54,043 # -73,80
2025-07-10 16:54:54,143 # -73,80
2025-07-10 16:54:54,244 # -73,80
2025-07-10 16:54:54,345 # -74,76
2025-07-10 16:54:54,445 # -73,80
2025-07-10 16:54:54,544 # -73,80
2025-07-10 16:54:54,646 # -74,76
2025-07-10 16:54:54,746 # -74,76
2025-07-10 16:54:54,847 # -74,76
2025-07-10 16:54:54,946 # -74,76
2025-07-10 16:54:55,048 # -75,72
2025-07-10 16:54:55,149 # -75,72
2025-07-10 16:54:55,249 # -74,76
2025-07-10 16:54:55,349 # -74,76
2025-07-10 16:54:55,449 # -74,76
2025-07-10 16:54:55,551 # -73,80
2025-07-10 16:54:55,652 # -73,80
2025-07-10 16:54:55,753 # -73,80
2025-07-10 16:54:55,852 # -73,80
2025-07-10 16:54:55,952 # -73,80
2025-07-10 16:54:56,054 # -73,80
2025-07-10 16:54:56,155 # -73,80
2025-07-10 16:54:56,255 # -72,84
2025-07-10 16:54:56,356 # -72,84
2025-07-10 16:54:56,457 # -72,84
2025-07-10 16:54:56,556 # -72,84
2025-07-10 16:54:56,658 # -72,84
2025-07-10 16:54:56,757 # -73,80
2025-07-10 16:54:56,859 # -72,84
2025-07-10 16:54:56,959 # -72,84
2025-07-10 16:54:57,059 # -72,84
2025-07-10 16:54:57,160 # -72,84
2025-07-10 16:54:57,260 # -71,88
2025-07-10 16:54:57,360 # -72,84
2025-07-10 16:54:57,461 # -72,84
2025-07-10 16:54:57,562 # -72,84
2025-07-10 16:54:57,662 # -72,84
2025-07-10 16:54:57,762 # -72,84
2025-07-10 16:54:57,864 # -72,84
2025-07-10 16:54:57,963 # -71,88
2025-07-10 16:54:58,065 # -71,88
2025-07-10 16:54:58,165 # -71,88
2025-07-10 16:54:58,266 # -71,88
2025-07-10 16:54:58,367 # -72,84
2025-07-10 16:54:58,468 # -71,88
2025-07-10 16:54:58,567 # -71,88
2025-07-10 16:54:58,669 # -71,88
2025-07-10 16:54:58,769 # -72,84
2025-07-10 16:54:58,870 # -72,84
2025-07-10 16:54:58,969 # -73,80
2025-07-10 16:54:59,070 # -72,84
2025-07-10 16:54:59,171 # -72,84
2025-07-10 16:54:59,271 # -72,84
2025-07-10 16:54:59,372 # -72,84
2025-07-10 16:54:59,474 # -71,88
2025-07-10 16:54:59,574 # -71,88
2025-07-10 16:54:59,673 # -71,88
2025-07-10 16:54:59,774 # -71,88
2025-07-10 16:54:59,874 # -71,88
2025-07-10 16:54:59,977 # -71,88
2025-07-10 16:55:00,077 # -72,84
2025-07-10 16:55:00,177 # -71,88
2025-07-10 16:55:00,278 # -72,84
2025-07-10 16:55:00,283 # -72,84
2025-07-10 16:55:00,286 # -72,84
2025-07-10 16:55:00,377 # -72,84
2025-07-10 16:55:00,477 # -72,84
2025-07-10 16:55:00,578 # -72,84
2025-07-10 16:55:00,678 # -72,84
2025-07-10 16:55:00,781 # -72,84
2025-07-10 16:55:00,882 # -71,88
2025-07-10 16:55:00,980 # -72,84
2025-07-10 16:55:01,081 # -71,88
2025-07-10 16:55:01,183 # -72,84
2025-07-10 16:55:01,284 # -72,84
2025-07-10 16:55:01,385 # -71,88
2025-07-10 16:55:01,484 # -72,84
2025-07-10 16:55:01,588 # -72,84
2025-07-10 16:55:01,685 # -73,80
2025-07-10 16:55:01,687 # -72,84
2025-07-10 16:55:01,785 # -72,84
2025-07-10 16:55:01,892 # -72,84
2025-07-10 16:55:01,986 # -72,84
2025-07-10 16:55:02,088 # -73,80
2025-07-10 16:55:02,189 # -73,80
2025-07-10 16:55:02,289 # -73,80
2025-07-10 16:55:02,389 # -73,80
2025-07-10 16:55:02,495 # -73,80
2025-07-10 16:55:02,589 # -72,84
2025-07-10 16:55:02,690 # -72,84
2025-07-10 16:55:02,791 # -72,84
2025-07-10 16:55:02,893 # -72,84
2025-07-10 16:55:02,991 # -71,88
2025-07-10 16:55:03,094 # -72,84
2025-07-10 16:55:03,195 # -71,88
2025-07-10 16:55:03,294 # -71,88
2025-07-10 16:55:03,396 # -71,88
2025-07-10 16:55:03,498 # -72,84
2025-07-10 16:55:03,596 # -72,84
2025-07-10 16:55:03,702 # -71,88
2025-07-10 16:55:03,796 # -72,84
2025-07-10 16:55:03,898 # -72,84
2025-07-10 16:55:04,000 # -71,88
2025-07-10 16:55:04,100 # -71,88
2025-07-10 16:55:04,200 # -72,84
2025-07-10 16:55:04,299 # -72,84
2025-07-10 16:55:04,405 # -73,80
2025-07-10 16:55:04,501 # -73,80
2025-07-10 16:55:04,603 # -73,80
2025-07-10 16:55:04,703 # -73,80
2025-07-10 16:55:04,803 # -73,80
2025-07-10 16:55:04,904 # -73,80
2025-07-10 16:55:05,004 # -72,84
2025-07-10 16:55:05,104 # -73,80
2025-07-10 16:55:05,206 # -73,80
2025-07-10 16:55:05,209 # -73,80
2025-07-10 16:55:05,306 # -73,80
2025-07-10 16:55:05,405 # -72,84
2025-07-10 16:55:05,506 # -71,88
2025-07-10 16:55:05,607 # -71,88
2025-07-10 16:55:05,707 # -71,88
2025-07-10 16:55:05,809 # -72,84
2025-07-10 16:55:05,908 # -72,84
2025-07-10 16:55:06,011 # -72,84
2025-07-10 16:55:06,111 # -72,84
2025-07-10 16:55:06,210 # -71,88
2025-07-10 16:55:06,312 # -71,88
2025-07-10 16:55:06,413 # -71,88
2025-07-10 16:55:06,512 # -71,88
2025-07-10 16:55:06,613 # -71,88
2025-07-10 16:55:06,713 # -71,88
2025-07-10 16:55:06,814 # -71,88
2025-07-10 16:55:06,914 # -72,84
2025-07-10 16:55:07,016 # -72,84
2025-07-10 16:55:07,116 # -72,84
2025-07-10 16:55:07,215 # -72,84
2025-07-10 16:55:07,316 # -72,84
2025-07-10 16:55:07,419 # -72,84
2025-07-10 16:55:07,518 # -73,80
2025-07-10 16:55:07,619 # -72,84
2025-07-10 16:55:07,719 # -72,84
2025-07-10 16:55:07,819 # -72,84
2025-07-10 16:55:07,920 # -72,84
2025-07-10 16:55:08,021 # -71,88
2025-07-10 16:55:08,122 # -72,84
2025-07-10 16:55:08,223 # -72,84
2025-07-10 16:55:08,323 # -72,84
2025-07-10 16:55:08,423 # -72,84
2025-07-10 16:55:08,523 # -72,84
2025-07-10 16:55:08,625 # -72,84
2025-07-10 16:55:08,725 # -72,84
2025-07-10 16:55:08,826 # -73,80
2025-07-10 16:55:08,926 # -72,84
2025-07-10 16:55:09,026 # -72,84
2025-07-10 16:55:09,127 # -72,84
2025-07-10 16:55:09,227 # -72,84
2025-07-10 16:55:09,329 # -72,84
2025-07-10 16:55:09,429 # -72,84
2025-07-10 16:55:09,529 # -72,84
2025-07-10 16:55:09,631 # -72,84
2025-07-10 16:55:09,732 # -72,84
2025-07-10 16:55:09,830 # -72,84
2025-07-10 16:55:09,931 # -72,84
2025-07-10 16:55:10,033 # -72,84
2025-07-10 16:55:10,133 # -72,84
2025-07-10 16:55:10,232 # -72,84
2025-07-10 16:55:10,334 # -72,84
2025-07-10 16:55:10,435 # -72,84
2025-07-10 16:55:10,534 # -72,84
2025-07-10 16:55:10,636 # -72,84
2025-07-10 16:55:10,742 # -71,88
2025-07-10 16:55:10,837 # -72,84
2025-07-10 16:55:10,939 # -72,84
2025-07-10 16:55:11,037 # -72,84
2025-07-10 16:55:11,138 # -72,84
2025-07-10 16:55:11,239 # -71,88
2025-07-10 16:55:11,339 # -71,88
2025-07-10 16:55:11,441 # -72,84
2025-07-10 16:55:11,541 # -71,88
2025-07-10 16:55:11,641 # -71,88
2025-07-10 16:55:11,743 # -71,88
2025-07-10 16:55:11,844 # -71,88
2025-07-10 16:55:11,944 # -71,88
2025-07-10 16:55:12,047 # -71,88
2025-07-10 16:55:12,148 # -71,88
2025-07-10 16:55:12,245 # -71,88
2025-07-10 16:55:12,345 # -71,88
2025-07-10 16:55:12,447 # -71,88
2025-07-10 16:55:12,547 # -72,84
2025-07-10 16:55:12,646 # -72,84
2025-07-10 16:55:12,748 # -72,84
2025-07-10 16:55:12,848 # -72,84
2025-07-10 16:55:12,949 # -71,88
2025-07-10 16:55:13,050 # -71,88
2025-07-10 16:55:13,151 # -71,88
2025-07-10 16:55:13,251 # -71,88
2025-07-10 16:55:13,352 # -72,84
2025-07-10 16:55:13,451 # -71,88
2025-07-10 16:55:13,553 # -71,88
2025-07-10 16:55:13,652 # -71,88
2025-07-10 16:55:13,753 # -71,88
2025-07-10 16:55:13,854 # -72,84
2025-07-10 16:55:13,954 # -73,80
2025-07-10 16:55:14,055 # -72,84
2025-07-10 16:55:14,155 # -72,84
2025-07-10 16:55:14,256 # -72,84
2025-07-10 16:55:14,357 # -72,84
2025-07-10 16:55:14,456 # -72,84
2025-07-10 16:55:14,559 # -73,80
2025-07-10 16:55:14,567 # -72,84
2025-07-10 16:55:14,659 # -71,88
2025-07-10 16:55:14,760 # -71,88
2025-07-10 16:55:14,859 # -71,88
2025-07-10 16:55:14,959 # -70,92
2025-07-10 16:55:15,061 # -70,92
2025-07-10 16:55:15,160 # -71,88
2025-07-10 16:55:15,263 # -72,84
2025-07-10 16:55:15,362 # -73,80
2025-07-10 16:55:15,462 # -72,84
2025-07-10 16:55:15,563 # -72,84
2025-07-10 16:55:15,664 # -70,92
2025-07-10 16:55:15,765 # -71,88
2025-07-10 16:55:15,866 # -73,80
2025-07-10 16:55:15,965 # -72,84
2025-07-10 16:55:16,067 # -71,88
2025-07-10 16:55:16,168 # -71,88
2025-07-10 16:55:16,268 # -71,88
2025-07-10 16:55:16,368 # -71,88
2025-07-10 16:55:16,470 # -71,88
2025-07-10 16:55:16,570 # -72,84
2025-07-10 16:55:16,669 # -72,84
2025-07-10 16:55:16,769 # -73,80
2025-07-10 16:55:16,871 # -74,76
2025-07-10 16:55:16,972 # -74,76
2025-07-10 16:55:17,071 # -73,80
2025-07-10 16:55:17,173 # -71,88
2025-07-10 16:55:17,273 # -70,92
2025-07-10 16:55:17,375 # -69,96
2025-07-10 16:55:17,475 # -70,92
2025-07-10 16:55:17,574 # -70,92
2025-07-10 16:55:17,675 # -72,84
2025-07-10 16:55:17,775 # -74,76
2025-07-10 16:55:17,876 # -73,80
2025-07-10 16:55:17,978 # -72,84
2025-07-10 16:55:18,079 # -71,88
2025-07-10 16:55:18,086 # -71,88
2025-07-10 16:55:18,179 # -71,88
2025-07-10 16:55:18,280 # -70,92
2025-07-10 16:55:18,378 # -70,92
2025-07-10 16:55:18,481 # -70,92
2025-07-10 16:55:18,580 # -71,88
2025-07-10 16:55:18,681 # -71,88
2025-07-10 16:55:18,789 # -71,88
2025-07-10 16:55:18,883 # -71,88
2025-07-10 16:55:18,984 # -70,92
2025-07-10 16:55:19,082 # -71,88
2025-07-10 16:55:19,184 # -71,88
2025-07-10 16:55:19,284 # -72,84
2025-07-10 16:55:19,385 # -74,76
2025-07-10 16:55:19,486 # -73,80
2025-07-10 16:55:19,588 # -73,80
2025-07-10 16:55:19,688 # -73,80
2025-07-10 16:55:19,786 # -73,80
2025-07-10 16:55:19,888 # -73,80
2025-07-10 16:55:19,989 # -72,84
2025-07-10 16:55:20,089 # -72,84
2025-07-10 16:55:20,190 # -71,88
2025-07-10 16:55:20,289 # -72,84
2025-07-10 16:55:20,391 # -72,84
2025-07-10 16:55:20,492 # -71,88
2025-07-10 16:55:20,592 # -71,88
2025-07-10 16:55:20,694 # -71,88
2025-07-10 16:55:20,794 # -71,88
2025-07-10 16:55:20,895 # -71,88
2025-07-10 16:55:20,993 # -71,88
2025-07-10 16:55:21,096 # -71,88
2025-07-10 16:55:21,194 # -71,88
2025-07-10 16:55:21,297 # -71,88
2025-07-10 16:55:21,396 # -71,88
2025-07-10 16:55:21,498 # -71,88
2025-07-10 16:55:21,598 # -71,88
2025-07-10 16:55:21,698 # -72,84
2025-07-10 16:55:21,799 # -72,84
2025-07-10 16:55:21,899 # -72,84
2025-07-10 16:55:22,000 # -71,88
2025-07-10 16:55:22,101 # -71,88
2025-07-10 16:55:22,202 # -72,84
2025-07-10 16:55:22,301 # -72,84
2025-07-10 16:55:22,308 # -72,84
2025-07-10 16:55:22,403 # -72,84
2025-07-10 16:55:22,507 # -72,84
2025-07-10 16:55:22,603 # -71,88
2025-07-10 16:55:22,705 # -71,88
2025-07-10 16:55:22,806 # -71,88
2025-07-10 16:55:22,906 # -72,84
2025-07-10 16:55:23,006 # -72,84
2025-07-10 16:55:23,105 # -72,84
2025-07-10 16:55:23,206 # -72,84
2025-07-10 16:55:23,307 # -73,80
2025-07-10 16:55:23,409 # -74,76
2025-07-10 16:55:23,509 # -73,80
2025-07-10 16:55:23,610 # -72,84
2025-07-10 16:55:23,709 # -73,80
2025-07-10 16:55:23,811 # -74,76
2025-07-10 16:55:23,910 # -74,76
2025-07-10 16:55:24,015 # -74,76
2025-07-10 16:55:24,112 # -73,80
2025-07-10 16:55:24,214 # -72,84
2025-07-10 16:55:24,312 # -71,88
2025-07-10 16:55:24,414 # -71,88
2025-07-10 16:55:24,514 # -73,80
2025-07-10 16:55:24,615 # -74,76
2025-07-10 16:55:24,717 # -72,84
2025-07-10 16:55:24,815 # -73,80
2025-07-10 16:55:24,918 # -74,76
2025-07-10 16:55:25,016 # -70,92
2025-07-10 16:55:25,119 # -71,88
2025-07-10 16:55:25,219 # -72,84
2025-07-10 16:55:25,319 # -72,84
2025-07-10 16:55:25,420 # -73,80
2025-07-10 16:55:25,520 # -72,84
2025-07-10 16:55:25,620 # -73,80
2025-07-10 16:55:25,720 # -71,88
2025-07-10 16:55:25,823 # -72,84
2025-07-10 16:55:25,922 # -74,76
2025-07-10 16:55:26,024 # -74,76
2025-07-10 16:55:26,125 # -74,76
2025-07-10 16:55:26,224 # -74,76
2025-07-10 16:55:26,323 # -72,84
2025-07-10 16:55:26,425 # -71,88
2025-07-10 16:55:26,431 # -71,88
2025-07-10 16:55:26,525 # -71,88
2025-07-10 16:55:26,625 # -71,88
2025-07-10 16:55:26,728 # -73,80
2025-07-10 16:55:26,828 # -74,76
2025-07-10 16:55:26,927 # -71,88
2025-07-10 16:55:27,029 # -75,72
2025-07-10 16:55:27,129 # -72,84
2025-07-10 16:55:27,229 # -74,76
2025-07-10 16:55:27,330 # -73,80
2025-07-10 16:55:27,437 # -75,72
2025-07-10 16:55:27,532 # -74,76
2025-07-10 16:55:27,632 # -73,80
2025-07-10 16:55:27,732 # -76,68
2025-07-10 16:55:27,832 # -76,68
2025-07-10 16:55:27,933 # -74,76
2025-07-10 16:55:28,035 # -73,80
2025-07-10 16:55:28,134 # -73,80
2025-07-10 16:55:28,234 # -72,84
2025-07-10 16:55:28,335 # -72,84
2025-07-10 16:55:28,436 # -71,88
2025-07-10 16:55:28,538 # -71,88
2025-07-10 16:55:28,637 # -69,96
2025-07-10 16:55:28,739 # -70,92
2025-07-10 16:55:28,839 # -73,80
2025-07-10 16:55:28,940 # -73,80
2025-07-10 16:55:29,040 # -71,88
2025-07-10 16:55:29,139 # -72,84
2025-07-10 16:55:29,242 # -72,84
2025-07-10 16:55:29,342 # -73,80
2025-07-10 16:55:29,442 # -70,92
2025-07-10 16:55:29,544 # -70,92
2025-07-10 16:55:29,643 # -70,92
2025-07-10 16:55:29,743 # -70,92
2025-07-10 16:55:29,845 # -69,96
2025-07-10 16:55:29,944 # -69,96
2025-07-10 16:55:30,045 # -70,92
2025-07-10 16:55:30,146 # -70,92
2025-07-10 16:55:30,246 # -71,88
2025-07-10 16:55:30,346 # -71,88
2025-07-10 16:55:30,448 # -70,92
2025-07-10 16:55:30,547 # -70,92
2025-07-10 16:55:30,650 # -70,92
2025-07-10 16:55:30,748 # -70,92
2025-07-10 16:55:30,849 # -70,92
2025-07-10 16:55:30,949 # -70,92
2025-07-10 16:55:31,050 # -70,92
2025-07-10 16:55:31,152 # -70,92
2025-07-10 16:55:31,253 # -71,88
2025-07-10 16:55:31,354 # -70,92
2025-07-10 16:55:31,453 # -71,88
2025-07-10 16:55:31,553 # -71,88
2025-07-10 16:55:31,654 # -71,88
2025-07-10 16:55:31,756 # -70,92
2025-07-10 16:55:31,857 # -71,88
2025-07-10 16:55:31,956 # -71,88
2025-07-10 16:55:32,056 # -71,88
2025-07-10 16:55:32,157 # -71,88
2025-07-10 16:55:32,258 # -71,88
2025-07-10 16:55:32,358 # -71,88
2025-07-10 16:55:32,458 # -71,88
2025-07-10 16:55:32,559 # -71,88
2025-07-10 16:55:32,661 # -71,88
2025-07-10 16:55:32,761 # -71,88
2025-07-10 16:55:32,862 # -71,88
2025-07-10 16:55:32,962 # -72,84
2025-07-10 16:55:33,062 # -71,88
2025-07-10 16:55:33,164 # -71,88
2025-07-10 16:55:33,263 # -71,88
2025-07-10 16:55:33,365 # -71,88
2025-07-10 16:55:33,466 # -71,88
2025-07-10 16:55:33,568 # -71,88
2025-07-10 16:55:33,666 # -72,84
2025-07-10 16:55:33,765 # -71,88
2025-07-10 16:55:33,873 # -72,84
2025-07-10 16:55:33,969 # -72,84
2025-07-10 16:55:34,067 # -72,84
2025-07-10 16:55:34,170 # -73,80
2025-07-10 16:55:34,269 # -73,80
2025-07-10 16:55:34,370 # -73,80
2025-07-10 16:55:34,472 # -72,84
2025-07-10 16:55:34,570 # -71,88
2025-07-10 16:55:34,673 # -73,80
2025-07-10 16:55:34,772 # -73,80
2025-07-10 16:55:34,872 # -73,80
2025-07-10 16:55:34,973 # -71,88
2025-07-10 16:55:35,075 # -72,84
2025-07-10 16:55:35,176 # -72,84
2025-07-10 16:55:35,275 # -72,84
2025-07-10 16:55:35,375 # -72,84
2025-07-10 16:55:35,477 # -72,84
2025-07-10 16:55:35,576 # -73,80
2025-07-10 16:55:35,677 # -72,84
2025-07-10 16:55:35,777 # -72,84
2025-07-10 16:55:35,878 # -72,84
2025-07-10 16:55:35,979 # -72,84
2025-07-10 16:55:36,079 # -72,84
2025-07-10 16:55:36,179 # -72,84
2025-07-10 16:55:36,284 # -72,84
2025-07-10 16:55:36,382 # -72,84
2025-07-10 16:55:36,483 # -72,84
2025-07-10 16:55:36,583 # -72,84
2025-07-10 16:55:36,682 # -72,84
2025-07-10 16:55:36,784 # -72,84
2025-07-10 16:55:36,890 # -72,84
2025-07-10 16:55:36,984 # -71,88
2025-07-10 16:55:37,086 # -71,88
2025-07-10 16:55:37,186 # -71,88
2025-07-10 16:55:37,286 # -71,88
2025-07-10 16:55:37,386 # -71,88
2025-07-10 16:55:37,488 # -70,92
2025-07-10 16:55:37,588 # -71,88
2025-07-10 16:55:37,689 # -72,84
2025-07-10 16:55:37,789 # -72,84
2025-07-10 16:55:37,889 # -72,84
2025-07-10 16:55:37,991 # -72,84
2025-07-10 16:55:38,091 # -73,80
2025-07-10 16:55:38,191 # -73,80
2025-07-10 16:55:38,292 # -72,84
2025-07-10 16:55:38,393 # -72,84
2025-07-10 16:55:38,494 # -73,80
2025-07-10 16:55:38,594 # -73,80
2025-07-10 16:55:38,695 # -73,80
2025-07-10 16:55:38,800 # -73,80
2025-07-10 16:55:38,896 # -72,84
2025-07-10 16:55:38,995 # -72,84
2025-07-10 16:55:39,098 # -72,84
2025-07-10 16:55:39,198 # -72,84
2025-07-10 16:55:39,304 # -72,84
2025-07-10 16:55:39,397 # -72,84
2025-07-10 16:55:39,498 # -72,84
2025-07-10 16:55:39,601 # -72,84
2025-07-10 16:55:39,700 # -72,84
2025-07-10 16:55:39,800 # -72,84
2025-07-10 16:55:39,902 # -72,84
2025-07-10 16:55:40,002 # -73,80
2025-07-10 16:55:40,101 # -73,80
2025-07-10 16:55:40,203 # -73,80
2025-07-10 16:55:40,302 # -72,84
2025-07-10 16:55:40,404 # -71,88
2025-07-10 16:55:40,505 # -71,88
2025-07-10 16:55:40,605 # -71,88
2025-07-10 16:55:40,705 # -71,88
2025-07-10 16:55:40,805 # -71,88
2025-07-10 16:55:40,908 # -71,88
2025-07-10 16:55:41,007 # -71,88
2025-07-10 16:55:41,107 # -71,88
2025-07-10 16:55:41,209 # -71,88
2025-07-10 16:55:41,310 # -71,88
2025-07-10 16:55:41,410 # -71,88
2025-07-10 16:55:41,510 # -71,88
2025-07-10 16:55:41,610 # -71,88
2025-07-10 16:55:41,711 # -71,88
2025-07-10 16:55:41,811 # -71,88
2025-07-10 16:55:41,913 # -71,88
2025-07-10 16:55:42,012 # -71,88
2025-07-10 16:55:42,115 # -70,92
2025-07-10 16:55:42,215 # -71,88
2025-07-10 16:55:42,314 # -71,88
2025-07-10 16:55:42,416 # -71,88
2025-07-10 16:55:42,517 # -71,88
2025-07-10 16:55:42,616 # -71,88
2025-07-10 16:55:42,717 # -71,88
2025-07-10 16:55:42,817 # -71,88
2025-07-10 16:55:42,918 # -71,88
2025-07-10 16:55:43,019 # -71,88
2025-07-10 16:55:43,120 # -71,88
2025-07-10 16:55:43,221 # -71,88
2025-07-10 16:55:43,320 # -71,88
2025-07-10 16:55:43,426 # -71,88
2025-07-10 16:55:43,521 # -71,88
2025-07-10 16:55:43,622 # -71,88
2025-07-10 16:55:43,723 # -71,88
2025-07-10 16:55:43,824 # -71,88
2025-07-10 16:55:43,923 # -70,92
2025-07-10 16:55:44,024 # -70,92
2025-07-10 16:55:44,126 # -70,92
2025-07-10 16:55:44,225 # -70,92
2025-07-10 16:55:44,327 # -70,92
2025-07-10 16:55:44,426 # -70,92
2025-07-10 16:55:44,528 # -71,88
2025-07-10 16:55:44,628 # -70,92
2025-07-10 16:55:44,727 # -70,92
2025-07-10 16:55:44,830 # -70,92
2025-07-10 16:55:44,929 # -71,88
2025-07-10 16:55:45,030 # -71,88
2025-07-10 16:55:45,130 # -71,88
2025-07-10 16:55:45,231 # -70,92
2025-07-10 16:55:45,333 # -71,88
2025-07-10 16:55:45,431 # -70,92
2025-07-10 16:55:45,533 # -71,88
2025-07-10 16:55:45,634 # -71,88
2025-07-10 16:55:45,734 # -72,84
2025-07-10 16:55:45,834 # -72,84
2025-07-10 16:55:45,934 # -71,88
2025-07-10 16:55:46,037 # -72,84
2025-07-10 16:55:46,136 # -71,88
2025-07-10 16:55:46,237 # -71,88
2025-07-10 16:55:46,338 # -71,88
2025-07-10 16:55:46,343 # -71,88
2025-07-10 16:55:46,348 # -71,88
2025-07-10 16:55:46,438 # -71,88
2025-07-10 16:55:46,541 # -71,88
2025-07-10 16:55:46,639 # -71,88
2025-07-10 16:55:46,739 # -71,88
2025-07-10 16:55:46,841 # -71,88
2025-07-10 16:55:46,941 # -72,84
2025-07-10 16:55:47,046 # -72,84
2025-07-10 16:55:47,141 # -72,84
2025-07-10 16:55:47,243 # -72,84
2025-07-10 16:55:47,342 # -72,84
2025-07-10 16:55:47,444 # -72,84
2025-07-10 16:55:47,544 # -71,88
2025-07-10 16:55:47,652 # -71,88
2025-07-10 16:55:47,745 # -71,88
2025-07-10 16:55:47,845 # -70,92
2025-07-10 16:55:47,947 # -70,92
2025-07-10 16:55:48,051 # -70,92
2025-07-10 16:55:48,147 # -70,92
2025-07-10 16:55:48,248 # -71,88
2025-07-10 16:55:48,348 # -70,92
2025-07-10 16:55:48,450 # -70,92
2025-07-10 16:55:48,549 # -71,88
2025-07-10 16:55:48,651 # -71,88
2025-07-10 16:55:48,751 # -72,84
2025-07-10 16:55:48,859 # -71,88
2025-07-10 16:55:48,952 # -72,84
2025-07-10 16:55:49,061 # -71,88
2025-07-10 16:55:49,154 # -71,88
2025-07-10 16:55:49,254 # -70,92
2025-07-10 16:55:49,353 # -72,84
2025-07-10 16:55:49,454 # -72,84
2025-07-10 16:55:49,560 # -71,88
2025-07-10 16:55:49,655 # -71,88
2025-07-10 16:55:49,756 # -71,88
2025-07-10 16:55:49,857 # -71,88
2025-07-10 16:55:49,957 # -72,84
2025-07-10 16:55:50,060 # -71,88
2025-07-10 16:55:50,159 # -72,84
2025-07-10 16:55:50,259 # -71,88
2025-07-10 16:55:50,359 # -74,76
2025-07-10 16:55:50,460 # -72,84
2025-07-10 16:55:50,561 # -71,88
2025-07-10 16:55:50,568 # -71,88
2025-07-10 16:55:50,663 # -70,92
2025-07-10 16:55:50,762 # -70,92
2025-07-10 16:55:50,863 # -71,88
2025-07-10 16:55:50,964 # -71,88
2025-07-10 16:55:51,063 # -71,88
